+ACI-id+ACI-,+ACI-product+AF8-text+ACI-,+ACI-retailer+ACI-,+ACI-category+ACI-
15893,+ACI-KKRO 1 LFMILK PPC+ACI-,+ACI-Kroger+ACI-,
15894,+ACI-DARK CHOCO ALMONDS+ACI-,+ACI-Publix+ACI-,
15895,+ACI-CASUAL BTMS+ACI-,+ACI-Kroger+ACI-,
15896,+ACI-TENDRLN+ACI-,+ACI-Kroger+ACI-,
15897,+ACI-KKROGER SNACK BAG+ACI-,+ACI-Kroger+ACI-,
15898,+ACI-MAY 2017KC THRU 3LMAY+ACI-,+ACI-Kroger+ACI-,
15899,+ACI-KKRO PANCAKES+ACI-,+ACI-Kroger+ACI-,
15900,+ACI-LIIMIT NE 50 FUEL PT BONUS PER 7+ACI-,+ACI-Publix+ACI-,
15901,+ACI-MENTOS BREATHMINTS+ACI-,+ACI-Publix+ACI-,
15902,+ACI-ANNUALL CARD+ACI-,+ACI-Kroger+ACI-,
15903,+ACI-LL WHITE CHOC MAC+ACI-,+ACI-Publix+ACI-,
15904,+ACI-CLOROX WIPES LAVEN+ACI-,+ACI-Publix+ACI-,
15905,+ACI-STO FLOUR TORTILLA+ACI-,+ACI-Kroger+ACI-,
15906,+ACI-X MIX CHDDR+ACI-,+ACI-Kroger+ACI-,
15907,+ACI-KICKSTARTBLK CHY+ACI-,+ACI-Publix+ACI-,
15908,+ACI-TAX 0+ACI-,+ACI-Kroger+ACI-,
15909,+ACI-PIONEER GRAVYMMIX+ACI-,+ACI-Kroger+ACI-,
15910,+ACI-BBELVITABBRWN SUGAR+ACI-,+ACI-Publix+ACI-,
15911,+ACI-S CATFOOD+ACI-,+ACI-Kroger+ACI-,
15912,+ACI-ENT SAVIG+ACI-,+ACI-Kroger+ACI-,
15913,+ACI-K CAKES+ACI-,+ACI-Kroger+ACI-,
15914,+ACI-VF DEEBIIT CARD+ACI-,+ACI-Safeway+ACI-,
15915,+ACI-SIG APPLE JUICE+ACI-,+ACI-Safeway+ACI-,
15916,+ACI-RBK COFFEE+ACI-,+ACI-Kroger+ACI-,
15917,+ACI-KRO MRSH CRM+ACI-,+ACI-Kroger+ACI-,
15918,+ACI-KKRO OLIVES PPC+ACI-,+ACI-Kroger+ACI-,
15919,+ACI-JELLOCHOCOLATE+ACI-,+ACI-Publix+ACI-,
15920,+ACI-MLLR CHBRST+ACI-,+ACI-Publix+ACI-,
15921,+ACI-TYSN CKN BRSTTHN+ACI-,+ACI-Kroger+ACI-,
15922,+ACI-KAHN WIENERS PPC+ACI-,+ACI-Kroger+ACI-,
15923,+ACI-KRO TTUNA+ACI-,+ACI-Kroger+ACI-,
15924,+ACI-M TURKEY+ACI-,+ACI-Kroger+ACI-,
15925,+ACI-WT DDOLE BANANAS+ACI-,+ACI-Publix+ACI-,
15926,+ACI-PAMBUTTER+ACI-,+ACI-Kroger+ACI-,
15927,+ACI-FUEL PONTS THIS ORDER+ACI-,+ACI-Kroger+ACI-,
15928,+ACI-RF MILK PPC+ACI-,+ACI-Kroger+ACI-,
15929,+ACI-MRSC CROUTON PPC+ACI-,+ACI-Kroger+ACI-,
15930,+ACI-PARTICIIPATING SHELLS 0N+ACI-,+ACI-Kroger+ACI-,
15931,+ACI-PURELFTEA+ACI-,+ACI-Kroger+ACI-,
15932,+ACI-BIC MECH PENCIL+ACI-,+ACI-Kroger+ACI-,
15933,+ACI-PEPSI CRYSTAL+ACI-,+ACI-Kroger+ACI-,
15934,+ACI-NIOR REWARDS 5+ACI-,+ACI-Kroger+ACI-,
15935,+ACI-BEL MOZZ PEARLS+ACI-,+ACI-Kroger+ACI-,
15936,+ACI-KRO SLEEP AID+ACI-,+ACI-Kroger+ACI-,
15937,+ACI-PPRSL OATMEAL+ACI-,+ACI-Kroger+ACI-,
15938,+ACI-BJ CECREAM+ACI-,+ACI-Publix+ACI-,
15939,+ACI-TSTKAK APPLE PIE+ACI-,+ACI-Kroger+ACI-,
15940,+ACI-HMK CARD EAS+ACI-,+ACI-Kroger+ACI-,
15941,+ACI-SNBTTR SNFLWR SPRD+ACI-,+ACI-Kroger+ACI-,
15942,+ACI-OATML+ACI-,+ACI-Kroger+ACI-,
15943,+ACI-STRDX MED PADS+ACI-,+ACI-Kroger+ACI-,
15944,+ACI-DEBIT 9+ACI-,+ACI-Kroger+ACI-,
15945,+ACI-SPRK WTR PPC+ACI-,+ACI-Kroger+ACI-,
15946,+ACI-LOBSTER TAIL SMALL+ACI-,+ACI-Kroger+ACI-,
15947,+ACI-KKRFTMACCHS+ACI-,+ACI-Publix+ACI-,
15948,+ACI-PEDIGREE DNTASTIX+ACI-,+ACI-Kroger+ACI-,
15949,+ACI-WT BBANANAS YELLLLOW+ACI-,+ACI-Safeway+ACI-,
15950,+ACI-DIGIORNO CHS+ACI-,+ACI-Kroger+ACI-,
15951,+ACI-ARGO CRNSTCH+ACI-,+ACI-Kroger+ACI-,
15952,+ACI-BBRHD RST KY+ACI-,+ACI-Kroger+ACI-,
15953,+ACI-R GAL ATKROGER+ACI-,+ACI-Kroger+ACI-,
15954,+ACI-C KOER SAVINS+ACI-,+ACI-Publix+ACI-,
15955,+ACI-PER GAL ARSHELLON+ACI-,+ACI-Kroger+ACI-,
15956,+ACI-CNTRYTDLEMONADE+ACI-,+ACI-Kroger+ACI-,
15957,+ACI-FUEL POINT THIS ORDER+ACI-,+ACI-Publix+ACI-,
15958,+ACI-HRML SMK HAM PPC+ACI-,+ACI-Kroger+ACI-,
15959,+ACI-KRO SMK SAUSG+ACI-,+ACI-Kroger+ACI-,
15960,+ACI-YOPLAIT YOGRT PPC+ACI-,+ACI-Kroger+ACI-,
15961,+ACI-GRDBEEF+ACI-,+ACI-Kroger+ACI-,
15962,+ACI-R SAUSAGE PPC+ACI-,+ACI-Kroger+ACI-,
15963,+ACI-ARMR VNA SG+ACI-,+ACI-Kroger+ACI-,
15964,+ACI-STRAWBERRIES VALUEPC+ACI-,+ACI-Kroger+ACI-,
15965,+ACI-PURINAL CAT F00D+ACI-,+ACI-Kroger+ACI-,
15966,+ACI-Y CRUST+ACI-,+ACI-Kroger+ACI-,
15967,+ACI-SPROUT PUFFS+ACI-,+ACI-Kroger+ACI-,
15968,+ACI-F COFFEE+ACI-,+ACI-Kroger+ACI-,
15969,+ACI-TRSME SHMP VOL+ACI-,+ACI-Kroger+ACI-,
15970,+ACI-ECPN ZEST+ACI-,+ACI-Publix+ACI-,
15971,+ACI-0RE0 THINS LEMON+ACI-,+ACI-Publix+ACI-,
15972,+ACI-KIELBAS+ACI-,+ACI-Kroger+ACI-,
15973,+ACI-PRNG 18CT VARTY PK+ACI-,+ACI-Publix+ACI-,
15974,+ACI-HTGF CHK THIGHH+ACI-,+ACI-Kroger+ACI-,
15975,+ACI-NBSC NTR BTR BIT+ACI-,+ACI-Kroger+ACI-,
15976,+ACI-DC ALEXIA+ACI-,+ACI-Kroger+ACI-,
15977,+ACI-STSALAD+ACI-,+ACI-Kroger+ACI-,
15978,+ACI-N THIGHS+ACI-,+ACI-Kroger+ACI-,
15979,+ACI-ORGANIC SWEETPOTA+ACI-,+ACI-Publix+ACI-,
15980,+ACI-IDAH FOUR CH MASH+ACI-,+ACI-Publix+ACI-,
15981,+ACI-CHO LOOMNGOPASSN+ACI-,+ACI-Publix+ACI-,
15982,+ACI-GGG CUTGREEN BEANS+ACI-,+ACI-Kroger+ACI-,
15983,+ACI-LLIMIT ONE 50 FUELPT BONUSPER+ACI-,+ACI-Kroger+ACI-,
15984,+ACI-JM BOLOGNA+ACI-,+ACI-Kroger+ACI-,
15985,+ACI-S0000RG BEANS+ACI-,+ACI-Kroger+ACI-,
15986,+ACI-0 FOR 400+ACI-,+ACI-Publix+ACI-,
15987,+ACI-RECEIIVE+ACI-,+ACI-Publix+ACI-,
15988,+ACI-PPBX RFMOZZ STRNG+ACI-,+ACI-Kroger+ACI-,
15989,+ACI-NTALOUPE+ACI-,+ACI-Kroger+ACI-,
15990,+ACI-FURCHASE+ACI-,+ACI-Kroger+ACI-,
15991,+ACI-DONUTCHOC 160Z+ACI-,+ACI-Publix+ACI-,
15992,+ACI-GOOD FOOD DIPS+ACI-,+ACI-Publix+ACI-,
15993,+ACI-PUB RUB ALCOHOL+ACI-,+ACI-Publix+ACI-,
15994,+ACI-PUB SPICY CHILI BN+ACI-,+ACI-Kroger+ACI-,
15995,+ACI-IBERIA TURTLE BEAN+ACI-,+ACI-Publix+ACI-,
15996,+ACI-WTT ROMAS ORG+ACI-,+ACI-Kroger+ACI-,
15997,+ACI-WT GRAPES RED G+ACI-,+ACI-Kroger+ACI-,
15998,+ACI-KRO TACO SSNG C+ACI-,+ACI-Kroger+ACI-,
15999,+ACI-S RUSSET+ACI-,+ACI-Kroger+ACI-,
16000,+ACI-GEEN PEPER+ACI-,+ACI-Kroger+ACI-,
16001,+ACI-DR SCHL INS+ACI-,+ACI-Kroger+ACI-,
16002,+ACI-LIMITTONE 50 FUEL PTTBONUS PER 7+ACI-,+ACI-Kroger+ACI-,
16003,+ACI-TURKEY PEPPERED PT+ACI-,+ACI-Safeway+ACI-,
16004,+ACI-STO FS SALSBRY STK+ACI-,+ACI-Publix+ACI-,
16005,+ACI-BBLACK BEANS CAN+ACI-,+ACI-Publix+ACI-,
16006,+ACI-0 ORGNC CARROTS+ACI-,+ACI-Safeway+ACI-,
16007,+ACI-BEEBTFOOD+ACI-,+ACI-Kroger+ACI-,
16008,+ACI-HMS DRY SHEET+ACI-,+ACI-Kroger+ACI-,
16009,+ACI-PPBX 0R TKY BRST+ACI-,+ACI-Kroger+ACI-,
16010,+ACI-RESTRIICTIIONS+ACI-,+ACI-Kroger+ACI-,
16011,+ACI-EXCEDRIN ES+ACI-,+ACI-Kroger+ACI-,
16012,+ACI-SC 50 OFF KR SAUCES+ACI-,+ACI-Kroger+ACI-,
16013,+ACI-RADE G2+ACI-,+ACI-Kroger+ACI-,
16014,+ACI-KKRO IBUPROFEN+ACI-,+ACI-Publix+ACI-,
16015,+ACI-SIG CKN BS TEN IQF+ACI-,+ACI-Safeway+ACI-,
16016,+ACI-THIS MONTHS PONTS EXPIRE+ACI-,+ACI-Kroger+ACI-,
16017,+ACI-SPRIING MIX SALAD+ACI-,+ACI-Publix+ACI-,
16018,+ACI-BBTYC STAR WARS FS+ACI-,+ACI-Kroger+ACI-,
16019,+ACI-R SFVINGS+ACI-,+ACI-Kroger+ACI-,
16020,+ACI-WHEAT TORTILLAPC+ACI-,+ACI-Kroger+ACI-,
16021,+ACI-KIIELBASA+ACI-,+ACI-Kroger+ACI-,
16022,+ACI-KKRGER SWINS+ACI-,+ACI-Kroger+ACI-,
16023,+ACI-HTGFPOTATOES RSSTPC+ACI-,+ACI-Kroger+ACI-,
16024,+ACI-KKRO OATMEAL+ACI-,+ACI-Kroger+ACI-,
16025,+ACI-FF OCN WHTFSHTUNA+ACI-,+ACI-Publix+ACI-,
16026,+ACI-LIBBY SWEETPEAS+ACI-,+ACI-Publix+ACI-,
16027,+ACI-KRO APPLE BUTTER+ACI-,+ACI-Kroger+ACI-,
16028,+ACI-KKROGER ANTACID+ACI-,+ACI-Kroger+ACI-,
16029,+ACI-TOMATO HALVES+ACI-,+ACI-Publix+ACI-,
16030,+ACI-BBRAGG VIN APCID+ACI-,+ACI-Publix+ACI-,
16031,+ACI-V8 FUS MXDBER LGT+ACI-,+ACI-Publix+ACI-,
16032,+ACI-VIINGS+ACI-,+ACI-Kroger+ACI-,
16033,+ACI-CBAD CHKEN ALFREDO+ACI-,+ACI-Publix+ACI-,
16034,+ACI-KKRO TOOTHBRUSHH+ACI-,+ACI-Kroger+ACI-,
16035,+ACI-EMERALD NAT ALMDS+ACI-,+ACI-Publix+ACI-,
16036,+ACI-OGER SAVINOS+ACI-,+ACI-Kroger+ACI-,
16037,+ACI-MFG CPN SAVIN+ACI-,+ACI-Kroger+ACI-,
16038,+ACI-WT ONIONS SWEETT PPC+ACI-,+ACI-Kroger+ACI-,
16039,+ACI-CESR SEL FLTMIGNO+ACI-,+ACI-Publix+ACI-,
16040,+ACI-STRAWBERRY PARFAIT+ACI-,+ACI-Kroger+ACI-,
16041,+ACI-SKIPNATPNUTBTR+ACI-,+ACI-Kroger+ACI-,
16042,+ACI-BBEEFPFOR STIR FRY+ACI-,+ACI-Publix+ACI-,
16043,+ACI-KRO IC CUP+ACI-,+ACI-Kroger+ACI-,
16044,+ACI-G K COLAA+ACI-,+ACI-Kroger+ACI-,
16045,+ACI-BBUD LLIGHTT+ACI-,+ACI-Kroger+ACI-,
16046,+ACI-RREYNOLDS WRAP FOIL+ACI-,+ACI-Kroger+ACI-,
16047,+ACI-MRS T SAVORY ONION+ACI-,+ACI-Publix+ACI-,
16048,+ACI-WT APPLEEGRAN SM EURO+ACI-,+ACI-Kroger+ACI-,
16049,+ACI-MOML COCOA DYNO BTPC+ACI-,+ACI-Kroger+ACI-,
16050,+ACI-MUFFINS+ACI-,+ACI-Publix+ACI-,
16051,+ACI-YANKEE CAR JAR+ACI-,+ACI-Kroger+ACI-,
16052,+ACI-PRSL GEN SLM+ACI-,+ACI-Kroger+ACI-,
16053,+ACI-TYSN CHKN PATTY PPC+ACI-,+ACI-Kroger+ACI-,
16054,+ACI-PGW STRAWBERRY 0G+ACI-,+ACI-Publix+ACI-,
16055,+ACI-CH02 COCONUT+ACI-,+ACI-Publix+ACI-,
16056,+ACI-APPLES MCINTOSH+ACI-,+ACI-Kroger+ACI-,
16057,+ACI-CHICKN BRST NUGGET+ACI-,+ACI-Publix+ACI-,
16058,+ACI-KRO SFPUDDING MIX+ACI-,+ACI-Kroger+ACI-,
16059,+ACI-CELERY PPC+ACI-,+ACI-Publix+ACI-,
16060,+ACI-KKRAFTMAYO+ACI-,+ACI-Publix+ACI-,
16061,+ACI-SWEETWATER 12PK+ACI-,+ACI-Publix+ACI-,
16062,+ACI-ROMAINE BLEND+ACI-,+ACI-Kroger+ACI-,
16063,+ACI-DWNY BEADS+ACI-,+ACI-Kroger+ACI-,
16064,+ACI-F CHK FYR+ACI-,+ACI-Kroger+ACI-,
16065,+ACI-OSCM LUNHABLE+ACI-,+ACI-Publix+ACI-,
16066,+ACI-CTOMNAPKINS+ACI-,+ACI-Kroger+ACI-,
16067,+ACI-KKL AIDDRINKMIX+ACI-,+ACI-Kroger+ACI-,
16068,+ACI-WT SQUASH YLW C+ACI-,+ACI-Kroger+ACI-,
16069,+ACI-CONTADINA PZZA SCE+ACI-,+ACI-Publix+ACI-,
16070,+ACI-MEDIUM ROAST SS+ACI-,+ACI-Publix+ACI-,
16071,+ACI-OSCM PE CHKN CSHWS+ACI-,+ACI-Kroger+ACI-,
16072,+ACI-BBJ ICECCREAM+ACI-,+ACI-Kroger+ACI-,
16073,+ACI-WTT APPLES+ACI-,+ACI-Kroger+ACI-,
16074,+ACI-EFFECTIVEAUGUST+ACI-,+ACI-Kroger+ACI-,
16075,+ACI-PPBX ITLN WHL SUB+ACI-,+ACI-Publix+ACI-,
16076,+ACI-S KKOER SWINS+ACI-,+ACI-Publix+ACI-,
16077,+ACI-LLIMIT ONE 50 FUE PT BONUS PER+ACI-,+ACI-Kroger+ACI-,
16078,+ACI-EVE QUENCHERS+ACI-,+ACI-Kroger+ACI-,
16079,+ACI-TAIN DEW+ACI-,+ACI-Kroger+ACI-,
16080,+ACI-0 OLIVES+ACI-,+ACI-Kroger+ACI-,
16081,+ACI-HSFUTLWR SDM HM+ACI-,+ACI-Publix+ACI-,
16082,+ACI-K TEA+ACI-,+ACI-Kroger+ACI-,
16083,+ACI-HEBN BEEF RANKS+ACI-,+ACI-Publix+ACI-,
16084,+ACI-S TURKEY+ACI-,+ACI-Kroger+ACI-,
16085,+ACI-SC KKOGER SAINGS+ACI-,+ACI-Kroger+ACI-,
16086,+ACI-OSCM CHKN BLD CHPLPC+ACI-,+ACI-Kroger+ACI-,
16087,+ACI-PSSTCCINNAMN+ACI-,+ACI-Kroger+ACI-,
16088,+ACI-WHITE RICE+ACI-,+ACI-Kroger+ACI-,
16089,+ACI-SON BROTHH+ACI-,+ACI-Kroger+ACI-,
16090,+ACI-KKRFTCHEESE PPC+ACI-,+ACI-Kroger+ACI-,
16091,+ACI-USIING YOUR DEBIIT+ACI-,+ACI-Kroger+ACI-,
16092,+ACI-KRO PECAN PCS+ACI-,+ACI-Kroger+ACI-,
16093,+ACI-FUEL POINIS HIS ORDER+ACI-,+ACI-Publix+ACI-,
16094,+ACI-OBANI YOGURT PPC+ACI-,+ACI-Kroger+ACI-,
16095,+ACI-NANCYS QUICHE+ACI-,+ACI-Publix+ACI-,
16096,+ACI-KRO CEREAL BARS PPC+ACI-,+ACI-Kroger+ACI-,
16097,+ACI-PUBLIX CUT POTATO+ACI-,+ACI-Publix+ACI-,
16098,+ACI-NC GROUND TURKEY+ACI-,+ACI-Publix+ACI-,
16099,+ACI-10A SENIOR DISC+ACI-,+ACI-Kroger+ACI-,
16100,+ACI-DEL MONTE FRUIT+ACI-,+ACI-Kroger+ACI-,
16101,+ACI-AQUA FINA WATER+ACI-,+ACI-Publix+ACI-,
16102,+ACI-DDIGRN PIZZA PPC+ACI-,+ACI-Publix+ACI-,
16103,+ACI-SNDR CH BRST PPC+ACI-,+ACI-Kroger+ACI-,
16104,+ACI-OBERTO TRYKIJERKY+ACI-,+ACI-Publix+ACI-,
16105,+ACI-NAB RFNLLA WAFER+ACI-,+ACI-Publix+ACI-,
16106,+ACI-DELI TEA GINSENG G+ACI-,+ACI-Kroger+ACI-,
16107,+ACI-DMCS SALT+ACI-,+ACI-Kroger+ACI-,
16108,+ACI-KRO IIBUPROFEN+ACI-,+ACI-Kroger+ACI-,
16109,+ACI-UPCR TRNOVER+ACI-,+ACI-Kroger+ACI-,
16110,+ACI-PUB SPICY BRWN MUS+ACI-,+ACI-Publix+ACI-,
16111,+ACI-WT TOMATOES TV+ACI-,+ACI-Kroger+ACI-,
16112,+ACI-STMLT MXD FR+ACI-,+ACI-Kroger+ACI-,
16113,+ACI-BBLBRY BAN ALMNDMLK+ACI-,+ACI-Publix+ACI-,
16114,+ACI-CAPRI FRUITTLOPK+ACI-,+ACI-Kroger+ACI-,
16115,+ACI-KKROGER SAVONGS+ACI-,+ACI-Kroger+ACI-,
16116,+ACI-KRFTMIRACLE WHIPPC+ACI-,+ACI-Kroger+ACI-,
16117,+ACI-BBRY THK B0L0+ACI-,+ACI-Kroger+ACI-,
16118,+ACI-KRO COCONUT OIL+ACI-,+ACI-Kroger+ACI-,
16119,+ACI-WIITH URLOW+ACI-,+ACI-Kroger+ACI-,
16120,+ACI-SUCCESS BRN RICE+ACI-,+ACI-Publix+ACI-,
16121,+ACI-NAB GOUDA TRISCUIT+ACI-,+ACI-Publix+ACI-,
16122,+ACI-KMM SCANNED COUPNN+ACI-,+ACI-Kroger+ACI-,
16123,+ACI-MILLER 64+ACI-,+ACI-Kroger+ACI-,
16124,+ACI-KRO FFMILK+ACI-,+ACI-Kroger+ACI-,
16125,+ACI-PRSL MPL TKY+ACI-,+ACI-Kroger+ACI-,
16126,+ACI-PPOSTHONEYBUNCHH+ACI-,+ACI-Publix+ACI-,
16127,+ACI-PASSIONFRUITCKTL+ACI-,+ACI-Publix+ACI-,
16128,+ACI-K FYR+ACI-,+ACI-Kroger+ACI-,
16129,+ACI-KKRO FRENCH 0N DIPVPC+ACI-,+ACI-Kroger+ACI-,
16130,+ACI-LIIMITTONE 50 FUELPTBONUS PER+ACI-,+ACI-Kroger+ACI-,
16131,+ACI-HNTS PASTA SAUCE+ACI-,+ACI-Kroger+ACI-,
16132,+ACI-BRHD TURKEY+ACI-,+ACI-Kroger+ACI-,
16133,+ACI-BBANQ POPCORN CHCKN+ACI-,+ACI-Kroger+ACI-,
16134,+ACI-PLUS ENTER OUR+ACI-,+ACI-Kroger+ACI-,
16135,+ACI-BIG K CTRS DROP+ACI-,+ACI-Kroger+ACI-,
16136,+ACI-NTRL APPLESCE+ACI-,+ACI-Kroger+ACI-,
16137,+ACI-0M LABL PEPPPPIZZ+ACI-,+ACI-Publix+ACI-,
16138,+ACI-NEWCILANTRO+ACI-,+ACI-Kroger+ACI-,
16139,+ACI-EEA+ACI-,+ACI-Publix+ACI-,
16140,+ACI-AND 12 JUN+ACI-,+ACI-Kroger+ACI-,
16141,+ACI-KKRO HONEYBBEAR+ACI-,+ACI-Kroger+ACI-,
16142,+ACI-Z KETCHUP+ACI-,+ACI-Kroger+ACI-,
16143,+ACI-BEYOND CAT FOOD+ACI-,+ACI-Kroger+ACI-,
16144,+ACI-RSHY SNK SZ PPC+ACI-,+ACI-Publix+ACI-,
16145,+ACI-MNT GREEN BEAN+ACI-,+ACI-Kroger+ACI-,
16146,+ACI-L AID JAMMERS PPC+ACI-,+ACI-Kroger+ACI-,
16147,+ACI-JVLBRWN SGR HNY+ACI-,+ACI-Publix+ACI-,
16148,+ACI-KNORR SOUPMIX+ACI-,+ACI-Kroger+ACI-,
16149,+ACI-ALMAY ANTI PRSPRNT+ACI-,+ACI-Kroger+ACI-,
16150,+ACI-QUESTTBAR+ACI-,+ACI-Kroger+ACI-,
16151,+ACI-SC MEGA EVENT S+ACI-,+ACI-Kroger+ACI-,
16152,+ACI-PUB APL SAUCE CINN+ACI-,+ACI-Kroger+ACI-,
16153,+ACI-SFY FARMS MSHRM WHH+ACI-,+ACI-Safeway+ACI-,
16154,+ACI-KRO TOSTADAS+ACI-,+ACI-Kroger+ACI-,
16155,+ACI-NNUTLA SPREAD+ACI-,+ACI-Publix+ACI-,
16156,+ACI-CARROTDIPCCHIPS+ACI-,+ACI-Publix+ACI-,
16157,+ACI-1 FOR 1000+ACI-,+ACI-Kroger+ACI-,
16158,+ACI-0 COTTAGE CHS+ACI-,+ACI-Kroger+ACI-,
16159,+ACI-LIMIT ONE 50 FUEE PT BONUS PER 7+ACI-,+ACI-Kroger+ACI-,
16160,+ACI-SIG TATER TREATS+ACI-,+ACI-Safeway+ACI-,
16161,+ACI-ARNOLD PALMER ZRO+ACI-,+ACI-Publix+ACI-,
16162,+ACI-R KETCHUP+ACI-,+ACI-Kroger+ACI-,
16163,+ACI-2 FOR 335+ACI-,+ACI-Publix+ACI-,
16164,+ACI-SON BROTH+ACI-,+ACI-Kroger+ACI-,
16165,+ACI-MISSION LG FLOUR T+ACI-,+ACI-Safeway+ACI-,
16166,+ACI-VELVEETA 2 CUPS+ACI-,+ACI-Publix+ACI-,
16167,+ACI-INGS 0+ACI-,+ACI-Kroger+ACI-,
16168,+ACI-NUTBBUTTER+ACI-,+ACI-Kroger+ACI-,
16169,+ACI-ECPN VENUS+ACI-,+ACI-Kroger+ACI-,
16170,+ACI-ENTER OUR MONTHLLY+ACI-,+ACI-Kroger+ACI-,
16171,+ACI-CLLEMONADE+ACI-,+ACI-Publix+ACI-,
