+ACI-id+ACI-,+ACI-product+AF8-text+ACI-,+ACI-retailer+ACI-,+ACI-category+ACI-
16172,+ACI-R PASTASIDE+ACI-,+ACI-Kroger+ACI-,
16173,+ACI-CHEETOS SINGLES+ACI-,+ACI-Publix+ACI-,
16174,+ACI-Y SSG+ACI-,+ACI-Kroger+ACI-,
16175,+ACI-WLTR PICO DE+ACI-,+ACI-Kroger+ACI-,
16176,+ACI-JHN MRLBBACON+ACI-,+ACI-Kroger+ACI-,
16177,+ACI-MRCH YAKIISOBA+ACI-,+ACI-Kroger+ACI-,
16178,+ACI-SYINGS+ACI-,+ACI-Kroger+ACI-,
16179,+ACI-VSLNELOTION+ACI-,+ACI-Kroger+ACI-,
16180,+ACI-DDELITEA UNSWTGAL+ACI-,+ACI-Publix+ACI-,
16181,+ACI-1 2 FOR 500U+ACI-,+ACI-Publix+ACI-,
16182,+ACI-AEVNT SVINS+ACI-,+ACI-Kroger+ACI-,
16183,+ACI-KKRO CHNK CHKN BRSTPC+ACI-,+ACI-Kroger+ACI-,
16184,+ACI-WW CHOC BROWNIE+ACI-,+ACI-Kroger+ACI-,
16185,+ACI-KRONER SAVINGS+ACI-,+ACI-Kroger+ACI-,
16186,+ACI-EEARNSO BONUS+ACI-,+ACI-Kroger+ACI-,
16187,+ACI-PUBLIXTACO SEASON+ACI-,+ACI-Kroger+ACI-,
16188,+ACI-101 EMPLOYEE DISC+ACI-,+ACI-Kroger+ACI-,
16189,+ACI-KRO MMS FC BACON PPC+ACI-,+ACI-Kroger+ACI-,
16190,+ACI-BRTHSVR 3HR SPEARM+ACI-,+ACI-Publix+ACI-,
16191,+ACI-NONAS+ACI-,+ACI-Kroger+ACI-,
16192,+ACI-MTKN POTATOES GF+ACI-,+ACI-Kroger+ACI-,
16193,+ACI-1 FOR 400+ACI-,+ACI-Publix+ACI-,
16194,+ACI-DSCM LUNCHABLE+ACI-,+ACI-Kroger+ACI-,
16195,+ACI-HLTLBREAD PPC+ACI-,+ACI-Kroger+ACI-,
16196,+ACI-KRO PIZZA CRUSTMX+ACI-,+ACI-Kroger+ACI-,
16197,+ACI-BLUE BUNNY SNDWCH+ACI-,+ACI-Kroger+ACI-,
16198,+ACI-MFG CPNSAINGS+ACI-,+ACI-Kroger+ACI-,
16199,+ACI-MASTERCARD CHANGE+ACI-,+ACI-Kroger+ACI-,
16200,+ACI-LLIIMIT ONE+ACI-,+ACI-Kroger+ACI-,
16201,+ACI-KROGER WAFFLES PPC+ACI-,+ACI-Kroger+ACI-,
16202,+ACI-PBX SHRPCCHD CHUNK+ACI-,+ACI-Kroger+ACI-,
16203,+ACI-ECPN ALL+ACI-,+ACI-Kroger+ACI-,
16204,+ACI-L TEA+ACI-,+ACI-Kroger+ACI-,
16205,+ACI-ATHENACCANTALOUPES+ACI-,+ACI-Publix+ACI-,
16206,+ACI-N DAWN+ACI-,+ACI-Kroger+ACI-,
16207,+ACI-CABBAGE RED+ACI-,+ACI-Kroger+ACI-,
16208,+ACI-1 28+ACI-,+ACI-Kroger+ACI-,
16209,+ACI-SM DUTCH APPLE PIE+ACI-,+ACI-Publix+ACI-,
16210,+ACI-0 TFMINICUPCAKES+ACI-,+ACI-Publix+ACI-,
16211,+ACI-HEFTY WH PLATE+ACI-,+ACI-Kroger+ACI-,
16212,+ACI-C THE CREDIITOR AND ISSUER+ACI-,+ACI-Kroger+ACI-,
16213,+ACI-WT YELLOW PEACHES+ACI-,+ACI-Kroger+ACI-,
16214,+ACI-WIIC CHECK+ACI-,+ACI-Kroger+ACI-,
16215,+ACI-WT BBBANANAS+ACI-,+ACI-Kroger+ACI-,
16216,+ACI-4100 MRCH RMN NOODLE+ACI-,+ACI-Kroger+ACI-,
16217,+ACI-PET PRIDE TRNG PAD+ACI-,+ACI-Kroger+ACI-,
16218,+ACI-SC 159 FRITO LAY+ACI-,+ACI-Kroger+ACI-,
16219,+ACI-TYSON CHICK NUGGET+ACI-,+ACI-Publix+ACI-,
16220,+ACI-KR MOZZ CHNK CHEES+ACI-,+ACI-Kroger+ACI-,
16221,+ACI-TOPRAMEN+ACI-,+ACI-Kroger+ACI-,
16222,+ACI-KKRO OATML+ACI-,+ACI-Kroger+ACI-,
16223,+ACI-CHHANGE C+ACI-,+ACI-Kroger+ACI-,
16224,+ACI-TFYN WHL WHTPITA+ACI-,+ACI-Publix+ACI-,
16225,+ACI-BARILLA MUSHROOM+ACI-,+ACI-Publix+ACI-,
16226,+ACI-AXEEBODY SPRAY+ACI-,+ACI-Kroger+ACI-,
16227,+ACI-WAY BETTER BLBEAN+ACI-,+ACI-Publix+ACI-,
16228,+ACI-SPNGLR PPRMNTCANEPC+ACI-,+ACI-Kroger+ACI-,
16229,+ACI-PSI+ACI-,+ACI-Publix+ACI-,
16230,+ACI-E CRACKERS+ACI-,+ACI-Kroger+ACI-,
16231,+ACI-SBR BUFWING SAUCE+ACI-,+ACI-Publix+ACI-,
16232,+ACI-ST BRFST SSG+ACI-,+ACI-Kroger+ACI-,
16233,+ACI-WT GRANNY SMTH APPLES+ACI-,+ACI-Kroger+ACI-,
16234,+ACI-OBBAGELS+ACI-,+ACI-Kroger+ACI-,
16235,+ACI-SNGRG ROTINI+ACI-,+ACI-Kroger+ACI-,
16236,+ACI-BLACK BERRIES+ACI-,+ACI-Publix+ACI-,
16237,+ACI-V ISIT+ACI-,+ACI-Kroger+ACI-,
16238,+ACI-YOPVPLENTICOATMEAL+ACI-,+ACI-Publix+ACI-,
16239,+ACI-NTS TOMATO SAUCE+ACI-,+ACI-Kroger+ACI-,
16240,+ACI-MRNI DRIED FRUIT+ACI-,+ACI-Kroger+ACI-,
16241,+ACI-RRITZ BITS CHZ SNDW+ACI-,+ACI-Publix+ACI-,
16242,+ACI-2 G+ACI-,+ACI-Kroger+ACI-,
16243,+ACI-R KIELBAS+ACI-,+ACI-Kroger+ACI-,
16244,+ACI-CBTHE CREDITOR AND ISSUER+ACI-,+ACI-Kroger+ACI-,
16245,+ACI-REDEEEM 100PTS 0 SAVE+ACI-,+ACI-Kroger+ACI-,
16246,+ACI-GHIR CHOC CHIPS+ACI-,+ACI-Kroger+ACI-,
16247,+ACI-DDELMNTWHL CORN+ACI-,+ACI-Kroger+ACI-,
16248,+ACI-THHIS MONTHS POTINTS EXPIIRE+ACI-,+ACI-Kroger+ACI-,
16249,+ACI-KRO SHRED+ACI-,+ACI-Publix+ACI-,
16250,+ACI-THIS MONTHS POIVTS EXPIRE+ACI-,+ACI-Kroger+ACI-,
16251,+ACI-NRYN BFGRND+ACI-,+ACI-Kroger+ACI-,
16252,+ACI-DDASANI 24 PACK+ACI-,+ACI-Publix+ACI-,
16253,+ACI-TOWN HSE PARM HERB+ACI-,+ACI-Publix+ACI-,
16254,+ACI-MUSCLE MILK CHOC+ACI-,+ACI-Kroger+ACI-,
16255,+ACI-S KOER SVIG+ACI-,+ACI-Kroger+ACI-,
16256,+ACI-LALA YGRT+ACI-,+ACI-Kroger+ACI-,
16257,+ACI-FUEL POIINTTS THIS MONTH+ACI-,+ACI-Kroger+ACI-,
16258,+ACI-KKR SINGLE AMERICAN+ACI-,+ACI-Publix+ACI-,
16259,+ACI-KRGER SAVIGS+ACI-,+ACI-Kroger+ACI-,
16260,+ACI-KRO FRUITDBOWL+ACI-,+ACI-Kroger+ACI-,
16261,+ACI-BBKD RFLS ORIG PCR+ACI-,+ACI-Publix+ACI-,
16262,+ACI-2 FOR 09+ACI-,+ACI-Publix+ACI-,
16263,+ACI-PILOTG2 PEN BLACK+ACI-,+ACI-Publix+ACI-,
16264,+ACI-JD MAPL ROLL SAUS+ACI-,+ACI-Kroger+ACI-,
16265,+ACI-BBAL DUE+ACI-,+ACI-Kroger+ACI-,
16266,+ACI-IDND COLDSTONE SC+ACI-,+ACI-Publix+ACI-,
16267,+ACI-PX VANILLA EXTRACT+ACI-,+ACI-Publix+ACI-,
16268,+ACI-FSEL BBY SPRINGMX+ACI-,+ACI-Kroger+ACI-,
16269,+ACI-TOTA COUPOS+ACI-,+ACI-Kroger+ACI-,
16270,+ACI-KKRO TORTCHIPS PPC+ACI-,+ACI-Kroger+ACI-,
16271,+ACI-KLN WATER+ACI-,+ACI-Kroger+ACI-,
16272,+ACI-SPINACH BACON KIT+ACI-,+ACI-Kroger+ACI-,
16273,+ACI-HEINZ SEAFD SAUCE+ACI-,+ACI-Publix+ACI-,
16274,+ACI-SUNDOWN VIITAMIN+ACI-,+ACI-Kroger+ACI-,
16275,+ACI-R STEW+ACI-,+ACI-Kroger+ACI-,
16276,+ACI-N MRL BACON+ACI-,+ACI-Kroger+ACI-,
16277,+ACI-TFFPOLY FOLDER+ACI-,+ACI-Publix+ACI-,
16278,+ACI-BAL+ACI-,+ACI-Kroger+ACI-,
16279,+ACI-DELLO POLENTA+ACI-,+ACI-Kroger+ACI-,
16280,+ACI-KRO VIT D+ACI-,+ACI-Kroger+ACI-,
16281,+ACI-POWERADE C+ACI-,+ACI-Kroger+ACI-,
16282,+ACI-KKRO TOPPING PPC+ACI-,+ACI-Kroger+ACI-,
16283,+ACI-PRNAL DOG F00D PPC+ACI-,+ACI-Kroger+ACI-,
16284,+ACI-PLATAIN CHIPS+ACI-,+ACI-Publix+ACI-,
16285,+ACI-WT BARTLETT PEARS+ACI-,+ACI-Safeway+ACI-,
16286,+ACI-SELCARROTS+ACI-,+ACI-Kroger+ACI-,
16287,+ACI-JVF SUNFLOWER SDS+ACI-,+ACI-Kroger+ACI-,
16288,+ACI-LYSOL TUBTILE CLN+ACI-,+ACI-Publix+ACI-,
16289,+ACI-PICO DE GALLO+ACI-,+ACI-Safeway+ACI-,
16290,+ACI-CADO HASS+ACI-,+ACI-Kroger+ACI-,
16291,+ACI-ORGANIC MUSHROOMS+ACI-,+ACI-Kroger+ACI-,
16292,+ACI-WT APPLEEBRAEBURN EUR+ACI-,+ACI-Kroger+ACI-,
16293,+ACI-SNACK RAY+ACI-,+ACI-Kroger+ACI-,
16294,+ACI-WRGLY ECLPS GUM+ACI-,+ACI-Kroger+ACI-,
16295,+ACI-MR CLEAN LQ FBR RN+ACI-,+ACI-Publix+ACI-,
16296,+ACI-SMOOTHIE MIX BERRY+ACI-,+ACI-Publix+ACI-,
16297,+ACI-ROE SVINS+ACI-,+ACI-Kroger+ACI-,
16298,+ACI-CURLYS BBQ CHKN+ACI-,+ACI-Publix+ACI-,
16299,+ACI-DUNHNS BROWNIE MIX+ACI-,+ACI-Kroger+ACI-,
16300,+ACI-ALONIA EV00+ACI-,+ACI-Kroger+ACI-,
16301,+ACI-KKRO FRZ VEG PPC+ACI-,+ACI-Kroger+ACI-,
16302,+ACI-GER SVNS+ACI-,+ACI-Kroger+ACI-,
16303,+ACI-ONEER GRAVY MIX+ACI-,+ACI-Kroger+ACI-,
16304,+ACI-STALMONDMMILK+ACI-,+ACI-Kroger+ACI-,
16305,+ACI-ERKY+ACI-,+ACI-Kroger+ACI-,
16306,+ACI-KROCHEEESE+ACI-,+ACI-Kroger+ACI-,
16307,+ACI-RREGISTER+ACI-,+ACI-Kroger+ACI-,
16308,+ACI-TOIAL CSUPONS+ACI-,+ACI-Kroger+ACI-,
16309,+ACI-WTT RROMA TOMATO+ACI-,+ACI-Kroger+ACI-,
16310,+ACI-LIPTON CUP A SOUP+ACI-,+ACI-Kroger+ACI-,
16311,+ACI-DDM DICED POTATOES+ACI-,+ACI-Publix+ACI-,
16312,+ACI-BBC FR SNACKS VAL+ACI-,+ACI-Kroger+ACI-,
16313,+ACI-HLLS COUGH DRPS+ACI-,+ACI-Kroger+ACI-,
16314,+ACI-POSTER BOARD+ACI-,+ACI-Kroger+ACI-,
16315,+ACI-PILLS CRUST PIZZA+ACI-,+ACI-Kroger+ACI-,
16316,+ACI-WTT PLUMS BLACK+ACI-,+ACI-Kroger+ACI-,
16317,+ACI-T UNA+ACI-,+ACI-Kroger+ACI-,
16318,+ACI-REUSABLE BAG NP+ACI-,+ACI-Kroger+ACI-,
16319,+ACI-NACK CAKES+ACI-,+ACI-Kroger+ACI-,
16320,+ACI-KKRO CHO CHP CKY+ACI-,+ACI-Kroger+ACI-,
16321,+ACI-ST NUTS MIXED RS+ACI-,+ACI-Kroger+ACI-,
16322,+ACI-WT PPEACHES+ACI-,+ACI-Kroger+ACI-,
16323,+ACI-LIIMIT ONE 50 FUELPTBONUS PER+ACI-,+ACI-Publix+ACI-,
16324,+ACI-PPILLS ROLLS CIN IC+ACI-,+ACI-Publix+ACI-,
16325,+ACI-CALIFIA TSTD COCO+ACI-,+ACI-Publix+ACI-,
16326,+ACI-AURA ESS OIL+ACI-,+ACI-Kroger+ACI-,
16327,+ACI-CHESTER FRIES+ACI-,+ACI-Publix+ACI-,
16328,+ACI-EMP10YEE DISC+ACI-,+ACI-Kroger+ACI-,
16329,+ACI-DNTK FLSS PICK+ACI-,+ACI-Kroger+ACI-,
16330,+ACI-OSCMHOTDDOG+ACI-,+ACI-Kroger+ACI-,
16331,+ACI-WT POTATOES RUSSETT+ACI-,+ACI-Publix+ACI-,
16332,+ACI-KMC SCANED COUON+ACI-,+ACI-Kroger+ACI-,
16333,+ACI-PPRSLBREAD+ACI-,+ACI-Kroger+ACI-,
16334,+ACI-FORBEING ONE+ACI-,+ACI-Kroger+ACI-,
16335,+ACI-WTT ONIONS VIDAL PPC+ACI-,+ACI-Kroger+ACI-,
16336,+ACI-CELENTANO ITL MTBL+ACI-,+ACI-Kroger+ACI-,
16337,+ACI-DDELM PEACHES+ACI-,+ACI-Kroger+ACI-,
16338,+ACI-WIPES PPC+ACI-,+ACI-Kroger+ACI-,
16339,+ACI-CORN SWEETT PPC+ACI-,+ACI-Kroger+ACI-,
16340,+ACI-PENCIL POUCH+ACI-,+ACI-Kroger+ACI-,
16341,+ACI-MOUNTAIN DEW PC 3+ACI-,+ACI-Kroger+ACI-,
16342,+ACI-MAGGI SWEETCCHILI+ACI-,+ACI-Publix+ACI-,
16343,+ACI-K PACK GELATIN+ACI-,+ACI-Kroger+ACI-,
16344,+ACI-GRAHAMS+ACI-,+ACI-Kroger+ACI-,
16345,+ACI-WTT TOMATOESROMA VL+ACI-,+ACI-Kroger+ACI-,
16346,+ACI-T ONE 50 FUEL PT BONUS PER+ACI-,+ACI-Kroger+ACI-,
16347,+ACI-2 FOR 79+ACI-,+ACI-Publix+ACI-,
16348,+ACI-THAIKTNOODLES+ACI-,+ACI-Kroger+ACI-,
16349,+ACI-ANDES CRMDE MENT+ACI-,+ACI-Publix+ACI-,
16350,+ACI-PFCCHEESEGOLDFISHH+ACI-,+ACI-Kroger+ACI-,
16351,+ACI-RAV MTBLS+ACI-,+ACI-Kroger+ACI-,
16352,+ACI-BBUSHFFRIJOLES NEG+ACI-,+ACI-Publix+ACI-,
16353,+ACI-PUB FZ GR BN WHOLE+ACI-,+ACI-Publix+ACI-,
16354,+ACI-SUNKISTGRP+ACI-,+ACI-Kroger+ACI-,
16355,+ACI-FFRENCHHHMBRGR BUNS+ACI-,+ACI-Publix+ACI-,
16356,+ACI-CHKRSRALLY FRIES+ACI-,+ACI-Kroger+ACI-,
16357,+ACI-OLORCH BERRY BLENDPC+ACI-,+ACI-Kroger+ACI-,
16358,+ACI-MICH SHRIMP+ACI-,+ACI-Kroger+ACI-,
16359,+ACI-AL FRESCO CTRY STL+ACI-,+ACI-Kroger+ACI-,
16360,+ACI-STO GROUND TURKEY+ACI-,+ACI-Kroger+ACI-,
16361,+ACI-JONE DAIRY SAUSAGEPC+ACI-,+ACI-Kroger+ACI-,
16362,+ACI-LA CHOY NOODLES+ACI-,+ACI-Publix+ACI-,
16363,+ACI-SAVEUPTTO+ACI-,+ACI-Kroger+ACI-,
16364,+ACI-WHOLLY GUAC 100 CA+ACI-,+ACI-Kroger+ACI-,
16365,+ACI-PUB PAPPLE CHK NJ+ACI-,+ACI-Publix+ACI-,
16366,+ACI-SENIOR 5X+ACI-,+ACI-Kroger+ACI-,
16367,+ACI-WT PARSNIPS+ACI-,+ACI-Kroger+ACI-,
16368,+ACI-PUBLIX SOFT SHEETS+ACI-,+ACI-Publix+ACI-,
16369,+ACI-G 5 FOR 500+ACI-,+ACI-Publix+ACI-,
16370,+ACI-WW STRNG CHS+ACI-,+ACI-Kroger+ACI-,
16371,+ACI-0 HTDG BUN PPC+ACI-,+ACI-Kroger+ACI-,
16372,+ACI-KL AID JAMERS+ACI-,+ACI-Kroger+ACI-,
16373,+ACI-KROGE SAVINGS+ACI-,+ACI-Publix+ACI-,
16374,+ACI-WTT POTATOES RUSSETT+ACI-,+ACI-Kroger+ACI-,
16375,+ACI-KRC CHEESE+ACI-,+ACI-Kroger+ACI-,
16376,+ACI-LA PREFBLK BEAN+ACI-,+ACI-Kroger+ACI-,
16377,+ACI-RSPBRY+ACI-,+ACI-Kroger+ACI-,
16378,+ACI-KKRO CNTR GRV+ACI-,+ACI-Kroger+ACI-,
16379,+ACI-DOLE SPN CHR AL+ACI-,+ACI-Kroger+ACI-,
16380,+ACI-LYSOL WIPEMORNBR+ACI-,+ACI-Publix+ACI-,
16381,+ACI-TURKEY HILL TEAA PPC+ACI-,+ACI-Kroger+ACI-,
16382,+ACI-HRSHY ALMOND+ACI-,+ACI-Kroger+ACI-,
16383,+ACI-LYSOL SPRAY LINEN+ACI-,+ACI-Publix+ACI-,
16384,+ACI-KRO TUSSIN+ACI-,+ACI-Kroger+ACI-,
16385,+ACI-OBAKING CHIPS+ACI-,+ACI-Kroger+ACI-,
16386,+ACI-LBBACON+ACI-,+ACI-Kroger+ACI-,
16387,+ACI-9 FRITO LAY+ACI-,+ACI-Kroger+ACI-,
16388,+ACI-PFRM POTATO BN+ACI-,+ACI-Kroger+ACI-,
16389,+ACI-N COFFEE+ACI-,+ACI-Kroger+ACI-,
16390,+ACI-TACO BELLDINNER+ACI-,+ACI-Kroger+ACI-,
16391,+ACI-DISCOUNTNOT AVAILABLE IN+ACI-,+ACI-Kroger+ACI-,
16392,+ACI-IINTD CREAMER+ACI-,+ACI-Kroger+ACI-,
16393,+ACI-OREYER BARS+ACI-,+ACI-Kroger+ACI-,
16394,+ACI-KKRO BAKING PWDR+ACI-,+ACI-Kroger+ACI-,
16395,+ACI-CTO BLEACHH+ACI-,+ACI-Publix+ACI-,
16396,+ACI-ATHN CRM FTA PPC+ACI-,+ACI-Kroger+ACI-,
16397,+ACI-WNENTREE+ACI-,+ACI-Publix+ACI-,
16398,+ACI-WT DDOLEEBANANAS+ACI-,+ACI-Kroger+ACI-,
16399,+ACI-SVE UP 0+ACI-,+ACI-Kroger+ACI-,
16400,+ACI-PRSL TKYBRS+ACI-,+ACI-Kroger+ACI-,
16401,+ACI-BBRHD PEPPERONI+ACI-,+ACI-Safeway+ACI-,
16402,+ACI-STAX+ACI-,+ACI-Kroger+ACI-,
16403,+ACI-HVST SSN KALE ORG+ACI-,+ACI-Kroger+ACI-,
16404,+ACI-COLG BK SD PRX TP+ACI-,+ACI-Kroger+ACI-,
16405,+ACI-PRK WTR+ACI-,+ACI-Kroger+ACI-,
16406,+ACI-WT SQUASH ORG+ACI-,+ACI-Kroger+ACI-,
16407,+ACI-JOAN OF ARC BEANS+ACI-,+ACI-Kroger+ACI-,
16408,+ACI-CBAD BEEFPRAVIOLI+ACI-,+ACI-Kroger+ACI-,
16409,+ACI-KNORR BOUILLON+ACI-,+ACI-Kroger+ACI-,
16410,+ACI-DOLE DCD PCH 100J+ACI-,+ACI-Publix+ACI-,
16411,+ACI-TAMPAX AMPONS+ACI-,+ACI-Kroger+ACI-,
16412,+ACI-GM LUCKY CHARMS PPC+ACI-,+ACI-Publix+ACI-,
16413,+ACI-KRO MICONZLE+ACI-,+ACI-Kroger+ACI-,
16414,+ACI-TKY BRS GNG+ACI-,+ACI-Kroger+ACI-,
16415,+ACI-D PASTA+ACI-,+ACI-Publix+ACI-,
16416,+ACI-NIVEA CREAM+ACI-,+ACI-Kroger+ACI-,
16417,+ACI-MOTTS APPLESAUCE PPC+ACI-,+ACI-Kroger+ACI-,
16418,+ACI-D DRINKMIX+ACI-,+ACI-Publix+ACI-,
16419,+ACI-PK SPARERIBS+ACI-,+ACI-Kroger+ACI-,
16420,+ACI-PINEAPPLE 14 SLCD+ACI-,+ACI-Kroger+ACI-,
16421,+ACI-FRSKIES CHKNGRVY+ACI-,+ACI-Publix+ACI-,
16422,+ACI-XLGR HASS AVOCADOS+ACI-,+ACI-Safeway+ACI-,
16423,+ACI-WT GRAES+ACI-,+ACI-Kroger+ACI-,
16424,+ACI-MFG CPNSWINGS+ACI-,+ACI-Kroger+ACI-,
16425,+ACI-FBRC SFTR+ACI-,+ACI-Kroger+ACI-,
16426,+ACI-KRO PIE CRST PPC+ACI-,+ACI-Kroger+ACI-,
16427,+ACI-YUM YUM SAUCE+ACI-,+ACI-Kroger+ACI-,
16428,+ACI-VERIFIEDDEAIPIN+ACI-,+ACI-Kroger+ACI-,
16429,+ACI-KRO PINAPPLE JUICEPC+ACI-,+ACI-Kroger+ACI-,
16430,+ACI-FRUTTARE FRUITBAR+ACI-,+ACI-Publix+ACI-,
16431,+ACI-RROCKSTAR ENERGY+ACI-,+ACI-Kroger+ACI-,
16432,+ACI-HOSTBROWNIES+ACI-,+ACI-Kroger+ACI-,
16433,+ACI-PBX ITLN HL SUB+ACI-,+ACI-Publix+ACI-,
16434,+ACI-CRLTDRIINK MIX+ACI-,+ACI-Kroger+ACI-,
16435,+ACI-HOST+ACI-,+ACI-Kroger+ACI-,
16436,+ACI-MFG CN SVINGS+ACI-,+ACI-Kroger+ACI-,
16437,+ACI-WTT ONIONS REDJUMBO+ACI-,+ACI-Publix+ACI-,
16438,+ACI-EZ SUPERROASTER+ACI-,+ACI-Publix+ACI-,
16439,+ACI-N0 HNY OATBREAD+ACI-,+ACI-Publix+ACI-,
16440,+ACI-SARA PRK HAM+ACI-,+ACI-Kroger+ACI-,
16441,+ACI-BBFG MUFFIINS+ACI-,+ACI-Kroger+ACI-,
16442,+ACI-2 FOR 69+ACI-,+ACI-Kroger+ACI-,
16443,+ACI-HLTHCH STEAMER+ACI-,+ACI-Kroger+ACI-,
16444,+ACI-LIPTON SOUPMIX PPC+ACI-,+ACI-Kroger+ACI-,
16445,+ACI-TZELS+ACI-,+ACI-Kroger+ACI-,
16446,+ACI-HFFY PLATES+ACI-,+ACI-Kroger+ACI-,
16447,+ACI-VITD WHLMILKPC+ACI-,+ACI-Kroger+ACI-,
16448,+ACI-MR SHELL GC+ACI-,+ACI-Kroger+ACI-,
16449,+ACI-PUB RD WNE VNGR+ACI-,+ACI-Publix+ACI-,
16450,+ACI-KRO VIITD WHL MIILKPC+ACI-,+ACI-Kroger+ACI-,
16451,+ACI-STFR COOKIES+ACI-,+ACI-Kroger+ACI-,
16452,+ACI-SIGGIS YOGURT PPC+ACI-,+ACI-Kroger+ACI-,
16453,+ACI-NPTH ORG OATMEAL+ACI-,+ACI-Kroger+ACI-,
